Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
Tripel Max Xtreme	Humulus	Tripel	8.8	N/A	Arendonk	http://brouwerijhumulus.be/	N/A
Triple Bûche de Noël	Arever	Donker	9.0	N/A	Evere	https://areversprl.wixsite.com/arever	N/A
Saison d'Antan	Arever	Saison	6.0	N/A	Evere	https://areversprl.wixsite.com/arever	N/A
Mousse d'Asperge	Arever	Blond	5.0	N/A	Evere	https://areversprl.wixsite.com/arever	N/A
Une Noix d'Avance	Arever	Blond	6.0	N/A	Evere	https://areversprl.wixsite.com/arever	N/A
Yuzu	Arever	Blond	3.5	N/A	Evere	https://areversprl.wixsite.com/arever	N/A
Coccinelle Hopjenever infused	Belgian Craft Beer Company	Tripel	9.0	30.0	Hasselt	https://www.biervanhogegoesting.be/	N/A
La Pepone Triple	Artisa’Malt	Tripel	8.0	N/A	Donceel	http://www.artisamalt.be/	N/A
15A	Artisa’Malt	Blond	5.5	N/A	Donceel	http://www.artisamalt.be/	N/A
Artisa'malt Ambrée	Artisa’Malt	Red Ale	8.0	N/A	Donceel	http://www.artisamalt.be/	N/A
Hesby One Brune	Artisa’Malt	Strong Dark Ale	7.5	N/A	Donceel	http://www.artisamalt.be/	N/A
Hesby One La Saison	Artisa’Malt	Saison	5.5	N/A	Donceel	http://www.artisamalt.be/	N/A
L'Airpicurienne	Artisa’Malt	IPA	6.5	N/A	Donceel	http://www.artisamalt.be/	N/A
La 190 Stade Waremmien	Artisa’Malt	Blond	6.5	N/A	Donceel	http://www.artisamalt.be/	N/A
Asbierant	Den Triest	Blond	6.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Aubel Triple Barriquée	Grain d'orge - Hombourg	Tripel	10.2	31.0	Jalhay	https://grain-dorge.com/	N/A
Avocado Brett Ipa	Brasserie du Brabant	IPA	6.0	N/A	Baisy-Thy (Genappe)	N/A	N/A
Awesomesauce	Den Triest	Blond	5.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Bernadetteke	Den Triest	Tripel	8.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Champagnebier Bruinvis	Den Triest	Bière de Champagne	9.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
De Ferdinand	Den Triest	IPA	6.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Ferdinand Blond	Craywinckelhof	Blond	6.5	N/A	Lubbeek	http://www.craywinckelhof.eu	N/A
Green C	Den Triest	IPA	6.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
VeACeke	Den Triest	Brown Ale	6.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Capri-ale	De Block	Amber	5.0	N/A	Merchtem-Peisegem	https://www.brewerydeblock.com/nl/	N/A
Barleywine Limited Edition 2021	Brixius	Barleywine	12.5	N/A	Kruibeke 	https://www.brouwerijbrixius.be	N/A
Basil	Leysen	Blond	7.2	25.0	Herentals	http://www.brouwerijleysen.be/	N/A
Batterie	De Cock	Strong Golden Ale	7.5	N/A	Sint-Pauwels	https://brouwerijdecock.com/	N/A
Bavaria Hefeweizen	Brauerei Néau	Wheat Beer - Hefeweizen	5.0	10.0	Eupen	http://www.brauerei-neau.com/	N/A
Brigida Bier	Brauerei Néau	Pale ale	6.0	N/A	Eupen	http://www.brauerei-neau.com/	N/A
Campus	Brauerei Néau	Pale ale	6.0	N/A	Eupen	http://www.brauerei-neau.com/	N/A
Citra Pale Ale	Brauerei Néau	Pale ale	6.5	40.0	Eupen	http://www.brauerei-neau.com/	N/A
Eins - Stammtisch Stammbaum	Brauerei Néau	Blond	6.5	20.0	Eupen	http://www.brauerei-neau.com/	N/A
