beer_name	username	taste_rating
St. Bernardus Prior 8	gerdy555	8
St. Bernardus Prior 8	Jeppe	8
St. Bernardus Prior 8	obxdude10	8
St. Bernardus Prior 8	hershiser2	8
St. Bernardus Prior 8	Volgon	8
St. Bernardus Prior 8	wildchefbill	8
St. Bernardus Prior 8	Aurelius	7
St. Bernardus Prior 8	JMerritt	8
St. Bernardus Prior 8	amx1970390	7
St. Bernardus Prior 8	y0cola	9
St. Bernardus Prior 8	FlacoAlto	7
St. Bernardus Prior 8	jeffc666	7
St. Bernardus Prior 8	mkobes	8
St. Bernardus Prior 8	jzzbassman	9
St. Bernardus Prior 8	madsberg	8
St. Bernardus Prior 8	BückDich	8
St. Bernardus Prior 8	JohnC	7
St. Bernardus Prior 8	joet	8
St. Bernardus Prior 8	Steib	8
St. Bernardus Prior 8	Yankovitch333	8
St. Bernardus Prior 8	tallmatt67	8
St. Bernardus Prior 8	fly	8
St. Bernardus Prior 8	GMCC2181	7
St. Bernardus Prior 8	RasmusOtt	7
St. Bernardus Prior 8	Sdaniel90	7
St. Bernardus Prior 8	brewski519	7
St. Bernardus Prior 8	BeanDip	7
St. Bernardus Prior 8	Dalle	9
St. Bernardus Prior 8	Sully	6
St. Bernardus Prior 8	BierBauch	8
St. Bernardus Prior 8	bob32256	8
St. Bernardus Prior 8	hotstuff	7
St. Bernardus Prior 8	edden	8
St. Bernardus Prior 8	clvand0	7
St. Bernardus Prior 8	rickgordon	8
St. Bernardus Prior 8	MrRomero	8
St. Bernardus Prior 8	Jedsbrew	8
St. Bernardus Prior 8	LINKBREW	8
St. Bernardus Prior 8	SchlossyMcSaus	8
St. Bernardus Prior 8	jfm	8
St. Bernardus Prior 8	Silphium	8
St. Bernardus Prior 8	Racegoer	8
St. Bernardus Prior 8	IPFreely	7
St. Bernardus Prior 8	Darkover	8
St. Bernardus Prior 8	muzzlehatch	8
St. Bernardus Prior 8	The Etruscan	7
St. Bernardus Prior 8	Schroppfy	8
St. Bernardus Prior 8	Zach Diesel	8
St. Bernardus Prior 8	LiebeBier	8
St. Bernardus Prior 8	kook	8
St. Bernardus Prior 8	Andrew196	9
St. Bernardus Prior 8	Nuffield	8
St. Bernardus Prior 8	Dougal	7
St. Bernardus Prior 8	Gunshy	8
St. Bernardus Prior 8	apoptosis	8
St. Bernardus Prior 8	adrenalin112	8
St. Bernardus Prior 8	CaptainCougar	4
St. Bernardus Prior 8	kujo9	8
St. Bernardus Prior 8	Uglyradio	8
St. Bernardus Prior 8	mixamatt	7
St. Bernardus Prior 8	Rockinout	8
St. Bernardus Prior 8	fraternie	7
St. Bernardus Prior 8	Ernest	8
St. Bernardus Prior 8	heykevin	8
St. Bernardus Prior 8	DavefromChicago	8
St. Bernardus Prior 8	JorisPPattyn	7
St. Bernardus Prior 8	HughConway	8
St. Bernardus Prior 8	Camons	7
St. Bernardus Prior 8	DrZao	8
St. Bernardus Prior 8	kenwall17	8
St. Bernardus Prior 8	YogiBeera	8
St. Bernardus Prior 8	raindog	7
St. Bernardus Prior 8	fiulijn	8
St. Bernardus Prior 8	urbnhautebourg	8
St. Bernardus Prior 8	stic	7
St. Bernardus Prior 8	johninmelb	7
St. Bernardus Prior 8	mikejmadden99	7
St. Bernardus Prior 8	LoveCaissa	9
St. Bernardus Prior 8	gbzia	9
St. Bernardus Prior 8	mutant	8
St. Bernardus Prior 8	skortila	9
St. Bernardus Prior 8	eczematic	6
St. Bernardus Prior 8	Mads Langtved	8
St. Bernardus Prior 8	Linc	9
St. Bernardus Prior 8	DrBeer	8
St. Bernardus Prior 8	SteC	8
St. Bernardus Prior 8	neilrichards	7
St. Bernardus Prior 8	TAR	5
St. Bernardus Prior 8	Bov	8
St. Bernardus Prior 8	77ships	9
St. Bernardus Prior 8	caralkaline87	7
St. Bernardus Prior 8	BeerandBlues2	9
St. Bernardus Prior 8	marlin322	9
St. Bernardus Prior 8	quiznoaz	7
St. Bernardus Prior 8	SlovakSniper	8
St. Bernardus Prior 8	sm89walt	8
St. Bernardus Prior 8	tkrjukoff	9
St. Bernardus Prior 8	JDBaker11058	8
St. Bernardus Prior 8	davidm	7
St. Bernardus Prior 8	Wolfbass	7
St. Bernardus Prior 8	brekeriet	6
St. Bernardus Prior 8	jlruthven	7
St. Bernardus Prior 8	sigh_borg	7
St. Bernardus Prior 8	dreamflower	8
St. Bernardus Prior 8	ken1	7
St. Bernardus Prior 8	AndyReynolds	7
St. Bernardus Prior 8	Crit	9
St. Bernardus Prior 8	tommann	8
St. Bernardus Prior 8	Breinstein	6
St. Bernardus Prior 8	beerchugger	9
St. Bernardus Prior 8	Hermod	8
St. Bernardus Prior 8	mile	8
St. Bernardus Prior 8	erickok	8
St. Bernardus Prior 8	BelgBeerGeek	8
St. Bernardus Prior 8	beernovice39	8
St. Bernardus Prior 8	Thorpe429	9
St. Bernardus Prior 8	v64	8
St. Bernardus Prior 8	SanfordBrewer	7
St. Bernardus Prior 8	gringo332	8
St. Bernardus Prior 8	Taverner	8
St. Bernardus Prior 8	Panzerfaust	1
St. Bernardus Prior 8	russwbeck	7
St. Bernardus Prior 8	Niko100	8
St. Bernardus Prior 8	marcot	8
St. Bernardus Prior 8	ReAle	7
St. Bernardus Prior 8	TaxiDriver	7
St. Bernardus Prior 8	ClubGonzo	6
St. Bernardus Prior 8	benjaminbier	8
St. Bernardus Prior 8	lusikka	6
St. Bernardus Prior 8	Nisse666	8
St. Bernardus Prior 8	Zenwolf	7
St. Bernardus Prior 8	Wombata	8
St. Bernardus Prior 8	Elwood	8
St. Bernardus Prior 8	KajII	7
St. Bernardus Prior 8	TheHulk	7
St. Bernardus Prior 8	Rando7	7
St. Bernardus Prior 8	holdan	7
St. Bernardus Prior 8	dutchbeerpages	8
St. Bernardus Prior 8	Dfonorow	6
St. Bernardus Prior 8	Brandman	8
St. Bernardus Prior 8	Shonkers	8
St. Bernardus Prior 8	Leighton	8
St. Bernardus Prior 8	rosenbergh	8
St. Bernardus Prior 8	phaleslu	8
St. Bernardus Prior 8	markas101	7
St. Bernardus Prior 8	cmonster	10
St. Bernardus Prior 8	AARomanov	8
St. Bernardus Prior 8	joe19612	7
St. Bernardus Prior 8	wilderthanyou	7
St. Bernardus Prior 8	bendybenbeer	9
St. Bernardus Prior 8	capali1234	7
St. Bernardus Prior 8	cgreb	7
St. Bernardus Prior 8	Chudwick	7
St. Bernardus Prior 8	22415brewery	7
St. Bernardus Prior 8	berkshirejohn	8
St. Bernardus Prior 8	JohnRMurdoch	7
St. Bernardus Prior 8	FreshHawk	7
St. Bernardus Prior 8	ocdrinker909	6
St. Bernardus Prior 8	micbk	7
St. Bernardus Prior 8	mcberko	7
St. Bernardus Prior 8	dwaggs2	10
St. Bernardus Prior 8	clueo	7
St. Bernardus Prior 8	oldrtybastrd	8
St. Bernardus Prior 8	bjt512	7
St. Bernardus Prior 8	ljstephenson	8
St. Bernardus Prior 8	Finn	8
St. Bernardus Prior 8	Teege	8
St. Bernardus Prior 8	spkevin	8
St. Bernardus Prior 8	BrewingFan	6
St. Bernardus Prior 8	Zita	7
St. Bernardus Prior 8	inbirraveritas	7
St. Bernardus Prior 8	wchesser	8
St. Bernardus Prior 8	monkeychugg55	9
St. Bernardus Prior 8	Pershing	8
St. Bernardus Prior 8	Coxy	8
St. Bernardus Prior 8	joshwilfong	8
St. Bernardus Prior 8	Rynoplasty	6
St. Bernardus Prior 8	OzarkElmo	7
St. Bernardus Prior 8	pete4999	8
St. Bernardus Prior 8	sdriessen	8
St. Bernardus Prior 8	DerBiermeister	8
St. Bernardus Prior 8	hobbersr	8
St. Bernardus Prior 8	Pecan	7
St. Bernardus Prior 8	danielyabu	8
St. Bernardus Prior 8	larryLSB	7
St. Bernardus Prior 8	d07c0m	7
St. Bernardus Prior 8	kazooka	6
St. Bernardus Prior 8	spanky167	8
St. Bernardus Prior 8	taphandle	8
St. Bernardus Prior 8	obguthr	8
St. Bernardus Prior 8	boxofrane	8
St. Bernardus Prior 8	stravale	8
St. Bernardus Prior 8	tmongoose	8
St. Bernardus Prior 8	GAManiac	7
St. Bernardus Prior 8	StinkBall	7
St. Bernardus Prior 8	tennessejed420	8
St. Bernardus Prior 8	KCBrown	7
St. Bernardus Prior 8	Bricks	7
St. Bernardus Prior 8	Rciesla	8
St. Bernardus Prior 8	Vaiz	9
St. Bernardus Prior 8	Fevernova	7
St. Bernardus Prior 8	bluebetty	8
St. Bernardus Prior 8	thirdeye11	8
St. Bernardus Prior 8	Rune	7
St. Bernardus Prior 8	patrickfannon	8
St. Bernardus Prior 8	angrypirate06	9
St. Bernardus Prior 8	anders37	7
St. Bernardus Prior 8	travita	9
St. Bernardus Prior 8	DeadGirl	5
St. Bernardus Prior 8	rampmaster	6
St. Bernardus Prior 8	Riotbeard	6
St. Bernardus Prior 8	SuzyGreenberg	6
St. Bernardus Prior 8	ericandersnavy	5
St. Bernardus Prior 8	jaghana	7
St. Bernardus Prior 8	daleharshman	7
St. Bernardus Prior 8	MadIndian	8
St. Bernardus Prior 8	JanVittrup	9
St. Bernardus Prior 8	JanEric	8
St. Bernardus Prior 8	Listigovers	9
St. Bernardus Prior 8	dchmela	8
St. Bernardus Prior 8	BeerChaser0078	8
St. Bernardus Prior 8	Rustyham	8
St. Bernardus Prior 8	skmikeg	5
St. Bernardus Prior 8	MmmcKay	8
St. Bernardus Prior 8	Pipper	7
St. Bernardus Prior 8	vtafro	8
St. Bernardus Prior 8	ajm	8
St. Bernardus Prior 8	planky84	6
St. Bernardus Prior 8	BroSpud	8
St. Bernardus Prior 8	Ryan82SM	8
St. Bernardus Prior 8	Davros	9
St. Bernardus Prior 8	Gypsy19	5
St. Bernardus Prior 8	turbothy	8
St. Bernardus Prior 8	onkelgobber	8
St. Bernardus Prior 8	annunz123	8
St. Bernardus Prior 8	ivan9856	7
St. Bernardus Prior 8	mutz	9
St. Bernardus Prior 8	bonfunck	8
St. Bernardus Prior 8	Soonah	7
St. Bernardus Prior 8	WVHouseofBeer	8
St. Bernardus Prior 8	iride15	7
St. Bernardus Prior 8	judasbeer	7
St. Bernardus Prior 8	matt7215	7
St. Bernardus Prior 8	HonkeyBra	7
St. Bernardus Prior 8	fluffy	7
St. Bernardus Prior 8	gabbama	8
St. Bernardus Prior 8	BrianHagmeier	8
St. Bernardus Prior 8	MoDog	8
St. Bernardus Prior 8	jeckenroth	9
St. Bernardus Prior 8	armando629	6
St. Bernardus Prior 8	zapprentice	9
St. Bernardus Prior 8	Pinball	7
St. Bernardus Prior 8	scrizzz	7
St. Bernardus Prior 8	craftycarl21	8
St. Bernardus Prior 8	thejon375	9
St. Bernardus Prior 8	jumpjet2k	7
St. Bernardus Prior 8	hirigalzkar	6
St. Bernardus Prior 8	CapnCascade	7
St. Bernardus Prior 8	JCastner	7
St. Bernardus Prior 8	tugg407	7
St. Bernardus Prior 8	Sonicdescent	6
St. Bernardus Prior 8	mpersinger	7
St. Bernardus Prior 8	fredandboboflo	8
St. Bernardus Prior 8	HighWine	8
St. Bernardus Prior 8	Slayer85	7
St. Bernardus Prior 8	petzdrgonizbk	8
St. Bernardus Prior 8	Slokop	8
St. Bernardus Prior 8	austone	7
St. Bernardus Prior 8	crowderm	8
St. Bernardus Prior 8	Quinten	8
St. Bernardus Prior 8	Lowe1983	8
St. Bernardus Prior 8	forsides	8
St. Bernardus Prior 8	jfb	7
St. Bernardus Prior 8	fidel	8
St. Bernardus Prior 8	lemasney	9
St. Bernardus Prior 8	VitaminR	8
St. Bernardus Prior 8	jb	7
St. Bernardus Prior 8	magsinva	7
St. Bernardus Prior 8	cryptobard	7
St. Bernardus Prior 8	pottygok	8
St. Bernardus Prior 8	AshtonMcCobb	8
St. Bernardus Prior 8	kseecs16	8
St. Bernardus Prior 8	FlyingSwine	8
St. Bernardus Prior 8	hayduke	8
St. Bernardus Prior 8	gam	7
St. Bernardus Prior 8	darkseduction	8
St. Bernardus Prior 8	GT2	8
St. Bernardus Prior 8	amishcaravan	7
St. Bernardus Prior 8	Travlr	7
St. Bernardus Prior 8	benwah22	7
St. Bernardus Prior 8	Strykzone	8
St. Bernardus Prior 8	sebletitje	8
St. Bernardus Prior 8	Bontus	7
St. Bernardus Prior 8	That1Guy	7
St. Bernardus Prior 8	movezig	7
St. Bernardus Prior 8	bager	7
St. Bernardus Prior 8	lithy	7
St. Bernardus Prior 8	Schultsc	8
St. Bernardus Prior 8	zvikar	9
St. Bernardus Prior 8	emotv	7
St. Bernardus Prior 8	tarjei	8
St. Bernardus Prior 8	aenimopiate	8
St. Bernardus Prior 8	fata2683	7
St. Bernardus Prior 8	NJJereme	8
St. Bernardus Prior 8	Borresteijn	8
St. Bernardus Prior 8	scotch4281	8
St. Bernardus Prior 8	SamGamgee	8
St. Bernardus Prior 8	muenster	8
St. Bernardus Prior 8	Blom	8
St. Bernardus Prior 8	cb23	8
St. Bernardus Prior 8	greenleaf	8
St. Bernardus Prior 8	ogreface	7
St. Bernardus Prior 8	mattmc1973	8
St. Bernardus Prior 8	Shane087	8
St. Bernardus Prior 8	onlyrocknroll	6
St. Bernardus Prior 8	wyzzywyz22	8
St. Bernardus Prior 8	Bigmmartin	9
St. Bernardus Prior 8	12many	6
St. Bernardus Prior 8	kiefdog	7
St. Bernardus Prior 8	daknole	7
St. Bernardus Prior 8	Pwn3d	8
St. Bernardus Prior 8	Beerman6686	8
St. Bernardus Prior 8	Swaroga	7
St. Bernardus Prior 8	wlajwl	8
St. Bernardus Prior 8	Rancy	8
St. Bernardus Prior 8	masonjer	8
St. Bernardus Prior 8	RomanW70	7
St. Bernardus Prior 8	elcaballo	7
St. Bernardus Prior 8	note666	7
St. Bernardus Prior 8	afireinside96	8
St. Bernardus Prior 8	kidmartinek	8
St. Bernardus Prior 8	trevor211	6
St. Bernardus Prior 8	petermadsen	7
St. Bernardus Prior 8	MrChopin	7
St. Bernardus Prior 8	emarkd	6
St. Bernardus Prior 8	cmillward	10
St. Bernardus Prior 8	goldmember	7
St. Bernardus Prior 8	EHopper	8
St. Bernardus Prior 8	AgentSteve	8
St. Bernardus Prior 8	emacgee	7
St. Bernardus Prior 8	Chapel	7
St. Bernardus Prior 8	heavy	9
St. Bernardus Prior 8	blklab2007	9
St. Bernardus Prior 8	IPAGargoyleGuy	7
St. Bernardus Prior 8	TrefwoordPunk	8
St. Bernardus Prior 8	satan165	8
St. Bernardus Prior 8	Tranquillity	8
St. Bernardus Prior 8	mgoy	8
St. Bernardus Prior 8	CaptBier	7
St. Bernardus Prior 8	Speedle	9
St. Bernardus Prior 8	hombrepalo	9
St. Bernardus Prior 8	kevd193213	7
St. Bernardus Prior 8	padrefan98	7
St. Bernardus Prior 8	Svesse	7
St. Bernardus Prior 8	timfoolery	7
St. Bernardus Prior 8	cykyc	8
St. Bernardus Prior 8	kitemax	7
St. Bernardus Prior 8	CelticBrew	7
St. Bernardus Prior 8	JFGrind	8
St. Bernardus Prior 8	loeffler	8
St. Bernardus Prior 8	decaturstevo	7
St. Bernardus Prior 8	illidurit	4
St. Bernardus Prior 8	gmonroe10	9
St. Bernardus Prior 8	mixinnixon2000	7
St. Bernardus Prior 8	RedSox2004	7
St. Bernardus Prior 8	DomCharbonneau	8
St. Bernardus Prior 8	kappldav123	9
St. Bernardus Prior 8	italianjohn	6
St. Bernardus Prior 8	RD400F	7
St. Bernardus Prior 8	dmac	8
St. Bernardus Prior 8	BeerPrince	8
St. Bernardus Prior 8	tympanic	10
St. Bernardus Prior 8	msiano	7
St. Bernardus Prior 8	mcbackus	7
St. Bernardus Prior 8	uhre	8
St. Bernardus Prior 8	robertjm	8
St. Bernardus Prior 8	TheBeerBaron	7
St. Bernardus Prior 8	Erdinger2003	8
St. Bernardus Prior 8	Feinschmecker	8
St. Bernardus Prior 8	Quake1028	7
St. Bernardus Prior 8	yespr	8
St. Bernardus Prior 8	ilovedarkbeer	8
St. Bernardus Prior 8	vanhorstmann	9
St. Bernardus Prior 8	Angeloregon	9
St. Bernardus Prior 8	jalichio999	8
St. Bernardus Prior 8	Bullit	8
St. Bernardus Prior 8	EHSRanders	7
St. Bernardus Prior 8	JensenTaster	7
St. Bernardus Prior 8	bhensonb	8
St. Bernardus Prior 8	DownsouthGav	7
St. Bernardus Prior 8	downender	9
St. Bernardus Prior 8	krysztofar	7
St. Bernardus Prior 8	cbeers21	6
St. Bernardus Prior 8	yngwie	7
St. Bernardus Prior 8	Carlus12	7
St. Bernardus Prior 8	gunnfryd	8
St. Bernardus Prior 8	probstk	6
St. Bernardus Prior 8	RoyceH	9
St. Bernardus Prior 8	BDR	7
St. Bernardus Prior 8	elmatador00	7
St. Bernardus Prior 8	RblWthACoz	8
St. Bernardus Prior 8	ChrisTurner	6
St. Bernardus Prior 8	graham515	7
St. Bernardus Prior 8	craftbeerdesign	8
St. Bernardus Prior 8	gunhaver	7
St. Bernardus Prior 8	Maverick34	7
St. Bernardus Prior 8	bleeng	8
St. Bernardus Prior 8	screwball	8
St. Bernardus Prior 8	redlight	7
St. Bernardus Prior 8	48FanInCali	8
St. Bernardus Prior 8	JoePeesie	6
St. Bernardus Prior 8	robklg	7
St. Bernardus Prior 8	shoulderbroken	8
St. Bernardus Prior 8	Juhani	9
St. Bernardus Prior 8	TheKegergator	8
St. Bernardus Prior 8	Bosskie	8
St. Bernardus Prior 8	Ethereal	8
St. Bernardus Prior 8	AR	8
St. Bernardus Prior 8	joohefner	9
St. Bernardus Prior 8	muddyfeet	9
St. Bernardus Prior 8	glennmastrange	10
St. Bernardus Prior 8	Beerlando	8
St. Bernardus Prior 8	thenick	8
St. Bernardus Prior 8	Marko	7
St. Bernardus Prior 8	iep	8
St. Bernardus Prior 8	JMFG	8
St. Bernardus Prior 8	ucusty	8
St. Bernardus Prior 8	sneagrams3	7
St. Bernardus Prior 8	Jvittorio4187	8
St. Bernardus Prior 8	waolsen	9
St. Bernardus Prior 8	badlizard	7
St. Bernardus Prior 8	thebeertourist	8
St. Bernardus Prior 8	mkofron	8
St. Bernardus Prior 8	mhelgason	9
St. Bernardus Prior 8	pnista	7
St. Bernardus Prior 8	UselessGdTaste	8
St. Bernardus Prior 8	Mangino	9
St. Bernardus Prior 8	Ughsmash	9
St. Bernardus Prior 8	biggcb	8
St. Bernardus Prior 8	Naven	8
St. Bernardus Prior 8	alobar	8
St. Bernardus Prior 8	davelouw	9
St. Bernardus Prior 8	3fourths	8
St. Bernardus Prior 8	Immy	8
St. Bernardus Prior 8	scanovajr	8
St. Bernardus Prior 8	bdjames29	8
St. Bernardus Prior 8	jarspag	8
St. Bernardus Prior 8	hapjydeuce	7
St. Bernardus Prior 8	acearl	8
St. Bernardus Prior 8	guzzler67	9
St. Bernardus Prior 8	rdelljh	8
St. Bernardus Prior 8	IslandHaole	8
St. Bernardus Prior 8	JoeMcPhee	8
St. Bernardus Prior 8	hivemind	7
St. Bernardus Prior 8	Prokroustis	6
St. Bernardus Prior 8	reebtogi	7
St. Bernardus Prior 8	manuchampions	8
Watou Tripel	FROTHINGSLOSH	7
Watou Tripel	micbk	8
Watou Tripel	mabel	6
Watou Tripel	Damico	7
Watou Tripel	pivnizub	7
Watou Tripel	MmmcKay	7
Watou Tripel	crajun	8
Watou Tripel	kp	6
Watou Tripel	TheCaptain	8
Watou Tripel	Berley31	8
Watou Tripel	Rciesla	7
Watou Tripel	rampmaster	7
Watou Tripel	jefcon	6
Watou Tripel	NomDeBeer	8
Watou Tripel	Cletus	8
Watou Tripel	OD40oz	6
Watou Tripel	daniele	8
Watou Tripel	arrogantb	7
Watou Tripel	craftycarl21	7
Watou Tripel	fredandboboflo	8
Watou Tripel	scoth	6
Watou Tripel	BrianHagmeier	8
Watou Tripel	ekstedt	6
Watou Tripel	SudsMcDuff	7
Watou Tripel	talon1117	7
Watou Tripel	Slayer85	6
Watou Tripel	McGarnigle	7
Watou Tripel	GT2	7
Watou Tripel	Travlr	7
Watou Tripel	gam	7
Watou Tripel	heavy	7
Watou Tripel	Bontus	7
Watou Tripel	NoiZe	6
Watou Tripel	yespr	6
Watou Tripel	agl108	7
Watou Tripel	Skeegle	5
Watou Tripel	Miver	7
Watou Tripel	ChainGangGuy	9
Watou Tripel	jeffwilliams11	7
Watou Tripel	Ober	7
Watou Tripel	onceblind	7
Watou Tripel	ken1	8
Watou Tripel	cmonster	6
Watou Tripel	kjc51478	7
Watou Tripel	jcr	7
Watou Tripel	kiefdog	7
Watou Tripel	mansquito	7
Watou Tripel	borisz	8
Watou Tripel	beachbum25	7
Watou Tripel	v64	7
Watou Tripel	jujubeast6000	7
Watou Tripel	RCL	8
Watou Tripel	smith4498	8
Watou Tripel	ansermadide	7
Watou Tripel	FatPhil	6
Watou Tripel	HughConway	9
Watou Tripel	changeup45	6
Watou Tripel	dm9831	6
Watou Tripel	Ansset13	7
Watou Tripel	Brigadier	9
Watou Tripel	bethmatt0421	5
Watou Tripel	NJBeerman013	8
Watou Tripel	slimchill	7
Watou Tripel	rlgk	7
Watou Tripel	Jukkabro	8
Watou Tripel	juiceisloose	7
Watou Tripel	DenverLogan	8
Watou Tripel	Dedollewaitor	8
Watou Tripel	CelticBrew	6
Watou Tripel	BitchesBrew	8
Watou Tripel	gunnfryd	9
Watou Tripel	BINGEBOT	9
Watou Tripel	Hammster	8
Watou Tripel	EHSRanders	8
Watou Tripel	tarjei	8
Watou Tripel	Beershine	5
Watou Tripel	cbeers21	7
Watou Tripel	WabashMan	7
Watou Tripel	KimJohansen	7
Watou Tripel	downender	7
Watou Tripel	garthicus	10
Watou Tripel	mgumby10	8
Watou Tripel	beerinmarch	6
Watou Tripel	FrankJohansen	7
Watou Tripel	CloudyHead	8
Watou Tripel	Swaroga	7
Watou Tripel	tastybeer	7
Watou Tripel	Chudwick	8
Watou Tripel	bdigital	8
Watou Tripel	cmr1517	8
Watou Tripel	pforei	7
Watou Tripel	Gr0ve	8
Watou Tripel	ucusty	8
Watou Tripel	Theis	7
Watou Tripel	BigBen2120	8
Watou Tripel	drainey	5
Watou Tripel	SamuraiArtist	8
Watou Tripel	bleeng	7
Watou Tripel	faroeviking	7
Watou Tripel	fishingnet	7
Watou Tripel	Bart	6
Watou Tripel	IrishBoy	8
Watou Tripel	TaktikMTL	7
Watou Tripel	gottalottaibu	5
Watou Tripel	DonMagi	3
Watou Tripel	larsga	7
Watou Tripel	matta	7
Watou Tripel	thebeertourist	6
Watou Tripel	eyesandsmiles	8
Watou Tripel	vyvvy	6
Watou Tripel	nick76	7
Watou Tripel	MI2CA	5
Watou Tripel	marcus	6
Watou Tripel	voota	7
Watou Tripel	hophead75	8
Watou Tripel	kopestes	6
Watou Tripel	Hugerat	7
Watou Tripel	BBB63	7
Watou Tripel	redlight	9
Watou Tripel	Grovlam	8
Watou Tripel	hughie	7
Watou Tripel	Beerdedone	7
Watou Tripel	Jerre	7
Watou Tripel	Immy	8
Watou Tripel	stegosaurus	8
Watou Tripel	jpm30	7
Watou Tripel	mabjork	7
Watou Tripel	HenrikSoegaard	6
Watou Tripel	evergreen0199	8
Watou Tripel	reebtogi	8
Watou Tripel	thooper41	8
Watou Tripel	Benzai	8
Watou Tripel	lagermonkey	8
Watou Tripel	mtdshn	8
Watou Tripel	reakt	7
Watou Tripel	MrEcted1	8
Watou Tripel	3fourths	7
Watou Tripel	maniac	8
Watou Tripel	DocLock	8
Watou Tripel	Kinz	8
Watou Tripel	auderale	6
Watou Tripel	joergen	6
Watou Tripel	Belial	8
Watou Tripel	uclaw2007	10
Watou Tripel	hobgoblin	9
Watou Tripel	blankboy	7
Watou Tripel	gilvanblight	5
Watou Tripel	Cartoonkhaki	8
Watou Tripel	Skinnyviking	5
Watou Tripel	dwyerpg	7
Watou Tripel	mds	7
Watou Tripel	jerc	8
Watou Tripel	bask	7
Watou Tripel	robertsreality	6
Watou Tripel	DerWeg	8
Watou Tripel	Boutip	8
Watou Tripel	Lubiere	7
Watou Tripel	IPFreely	7
Watou Tripel	badgerben	7
Watou Tripel	wnp22	7
Watou Tripel	rederic	7
Watou Tripel	MrManning	8
Watou Tripel	caledonian	6
Watou Tripel	00cobraR	8
Watou Tripel	wunderbier	6
Watou Tripel	bluevegie	7
Watou Tripel	Magjayran	7
Watou Tripel	seamus77	8
Watou Tripel	Ratman197	6
Watou Tripel	Dalle	7
Watou Tripel	unixweb	7
Watou Tripel	Cornfield	8
Watou Tripel	fugitive	6
Watou Tripel	arone12	7
Watou Tripel	MrHangover	7
Watou Tripel	chooch74	7
Watou Tripel	jaymobrown	7
Watou Tripel	ThomasE	7
Watou Tripel	dirkules	8
Watou Tripel	Sigmund	8
Watou Tripel	kook	7
Watou Tripel	biz82	7
Watou Tripel	Aurelius	8
Watou Tripel	jimhilt	6
Watou Tripel	OlivierMTL	7
Watou Tripel	Rastacouere	8
Watou Tripel	TBone	7
Watou Tripel	profane	8
Watou Tripel	bu11zeye	6
Watou Tripel	Emil	8
Watou Tripel	desurfer	7
Watou Tripel	radiomgb	6
Watou Tripel	HumuloneRed	7
Watou Tripel	Tejas	7
Watou Tripel	Crockett	8
Watou Tripel	Jokes	7
Watou Tripel	DougShoemaker	7
Watou Tripel	Sammy	8
Watou Tripel	5000	8
Watou Tripel	Joeh	7
Watou Tripel	Pigfoot	7
Watou Tripel	mkobes	7
Watou Tripel	leaparsons	8
Watou Tripel	mdi	7
Watou Tripel	footbalm	7
Watou Tripel	JPDIPSO	7
Watou Tripel	heykevin	8
Watou Tripel	dirkbreedveld	8
Watou Tripel	lachesis	7
Watou Tripel	tiggmtl	7
Watou Tripel	clutchrogers	6
Watou Tripel	Eyedrinkale	7
Watou Tripel	omhper	7
Watou Tripel	TheBeerGod	8
Watou Tripel	RichardGretton	8
Watou Tripel	Uglyradio	7
Watou Tripel	DiarmaidBHK	8
Watou Tripel	txspartan	8
Watou Tripel	thicksuds	8
Watou Tripel	deanso	7
Watou Tripel	skortila	7
Watou Tripel	The Etruscan	8
Watou Tripel	JorisPPattyn	6
Watou Tripel	Mads Langtved	6
Watou Tripel	confusedboy0	6
Watou Tripel	SteC	7
Watou Tripel	Mllco	7
Watou Tripel	dirtymike	7
Watou Tripel	Bov	8
Watou Tripel	Zita	7
Watou Tripel	Abio	8
Watou Tripel	BelgBeerGeek	8
Watou Tripel	erickok	8
Watou Tripel	corby112	8
Watou Tripel	Svesse	7
Watou Tripel	tkrjukoff	7
Watou Tripel	pfriesen	7
Watou Tripel	JanEric	8
Watou Tripel	lusikka	7
Watou Tripel	LordCorkscrew	8
Watou Tripel	ClubGonzo	8
Watou Tripel	hobbersr	6
Watou Tripel	Metalchopz	7
Watou Tripel	Parket	8
Watou Tripel	durhambeer	8
St. Bernardus PaasBier	tsp	7
St. Bernardus PaasBier	LoveCaissa	6
St. Bernardus PaasBier	FrankJohansen	6
St. Bernardus PaasBier	stouby	6
St. Bernardus PaasBier	Emil	7
St. Bernardus PaasBier	sunevdj	6
St. Bernardus PaasBier	POLK	7
St. Bernardus PaasBier	sfhodense	8
St. Bernardus PaasBier	Rasmus40	7
St. Bernardus PaasBier	chrisv10	8
St. Bernardus PaasBier	Wim	7
St. Bernardus PaasBier	Abio	7
St. Bernardus PaasBier	evergreen0199	8
St. Bernardus PaasBier	JanVittrup	7
St. Bernardus PaasBier	kragelund	7
St. Bernardus PaasBier	NosirIwont	8
St. Bernardus PaasBier	cab	7
St. Bernardus PaasBier	Plovmand	7
St. Bernardus PaasBier	Beer2000	7
St. Bernardus PaasBier	fonefan	8
St. Bernardus PaasBier	yespr	7
St. Bernardus PaasBier	Maria	7
St. Bernardus PaasBier	JensenTaster	6
St. Bernardus PaasBier	bu11zeye	7
St. Bernardus PaasBier	Bov	7
St. Bernardus PaasBier	rickgordon	8
St. Bernardus PaasBier	Furseth	7
St. Bernardus PaasBier	ekstedt	7
