Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
Imperial Hofblues	Hofbrouwerijke	Stout	8.0	N/A	Beerzel	http://www.thofbrouwerijke.be	No longer in production
Mareklop Oak	Mareklop	Quadrupel	12.0	N/A	Lokeren	http://mareklop.be	No longer in production
Mysteriegast	Hofbrouwerijke	Belgische ale	5.0	N/A	Beerzel	http://www.thofbrouwerijke.be	
Pompebier	Hofbrouwerijke	Saison	6.5	N/A	Beerzel	http://www.thofbrouwerijke.be	No longer in production
Asbroek No. 5	Hofbrouwerijke	Tripel	8.5	N/A	Beerzel	http://www.thofbrouwerijke.be	Available
Axske	Hofbrouwerijke	Tripel	8.6	33.0	Beerzel	http://www.thofbrouwerijke.be	No longer in production
400 jaar Scherpenheuvel	Montaigu	Blond	5.6	N/A	Scherpenheuvel	http://www.brouwerij-montaigu.be	No longer in production
Agogo	Hofbrouwerijke	Sterke ale	9.0	N/A	Beerzel	http://www.thofbrouwerijke.be	
Be Hoppy	Hofbrouwerijke	IPA	6.5	70.0	Beerzel	http://www.thofbrouwerijke.be	No longer in production
Triporteur Belgian Oak vintage 2016	BOM Brewery BVBA	Gerijpt op houten vat	9.0	N/A	Roeselare	https://triporteurbeer.com/	No longer in production
Tronk	Siphon Brewing	Quadrupel	10.0	50.0	Damme	http://siphonbrewing.be/	Available
Hip Hop Coffee Stout	De Keukenbrouwers	Stout	8.5	70.0	Hove	http://www.dekeukenbrouwers.be/	No longer in production
Mysticum Cosmic Tripel	Bryggja	Tripel	9.99	N/A	Moerkerke	http://www.bryggjabrewery.be/	Available
Dikkenek	Belgoo	Saison	6.7	50.0	 Sint Pieters Leeuw	https://www.belgoobeer.net/	No longer in production
Citra	Brasserie Hoppy	IPA	8.5	N/A	Neufvilles	https://brasseriehoppy.be	Available
De Zwarte Zwaan	Brugs Bierinstituut	Black IPA	8.0	50.0	Brugge	http://www.brugsbierinstituut.be/	Available
Galbert van Brugge	Brugs Bierinstituut	Roodbruin	6.0	10.0	Brugge	http://www.brugsbierinstituut.be/	No longer in production
Akkurat Gold Geuze 50/50	3 Fonteinen	Gueuze	6.5	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Akkurat Oude Geuze 50/50	3 Fonteinen	Gueuze	6.5	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Geuze Cuvée J en J (Joost En Jessie) Blauw (Blue)	3 Fonteinen	Gueuze	6.5	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Geuze Cuvée J en J (Jessie En Joost) Roze (Rose)	3 Fonteinen	Gueuze	6.5	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Jonge Lambiek	3 Fonteinen	Lambik	5.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	Available
Kriekenlambik Schaerbeekse Version	3 Fonteinen	Fruitbier	5.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	
Millennium Geuze	3 Fonteinen	Gueuze	7.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Oude Geuze (Cuvée Armand en Gaston)	3 Fonteinen	Gueuze	6.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	
Oude Geuze 1998 (50th Anniversary)	3 Fonteinen	Gueuze	6.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Oude Kriekenlambik	3 Fonteinen	Fruitbier	5.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Oude Lambik	3 Fonteinen	Lambik	5.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	Available
Oude Lambik (4 Year)	3 Fonteinen	Lambiek	6.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Schaerbeekse Kriek	3 Fonteinen	Fruitbier	6.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Paradijs Brons HB	't  Aerts Paradijs	Donker	7.1	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	Available
Paradijs Oak Aged Auchentoshan	't  Aerts Paradijs	Gerijpt op houten vat	7.9	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	Available
Paradijs Brons Lagavulin	't  Aerts Paradijs	Donker	7.1	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
Den Abri Blond	't  Aerts Paradijs	Blond	8.0	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
Den Abri Donker	't  Aerts Paradijs	Donker	8.0	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
5x Beringen Internationaal	't  Aerts Paradijs	Tripel	9.0	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
Paradijs Brons SC	't  Aerts Paradijs	Scotch	8.2	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
Paradijs Brons WV	't  Aerts Paradijs	Donker	8.2	N/A	Koersel – Beringen	http://www.taertsparadijs.be/	
Bartiste	Gaverhopke	Blond	6.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Dikke Jan Bruin	Dikke Jan	Donker	8.5	N/A	Desselgem	https://www.dikkejan.eu/nl/	Available
Chtulhu	d'Oude maalderij	Brandewijn	14.0	N/A	Izegem	https://www.doudemaalderij.com/	Available
C-Blond	Gaverhopke	Blond	6.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Congébier 2012	Gaverhopke	Amber	8.5	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Eva 2014	Gaverhopke	IPA	6.1	50.0	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Gapersdorre	Gaverhopke	Tripel	7.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Gaverhopke Glühkriek	Gaverhopke	Fruitbier	7.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Mirakelbier	Gaverhopke	Blond	6.4	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Paasbier (2011 - ) 6.8%	Gaverhopke	Belgische ale	6.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Vulcano Black	Gaverhopke	Porter	6.7	20.0	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Zingende Blondine Calvados B.A.	Gaverhopke	Blond	10.1	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
't Bond-Eke	OostEke Brouwers	Donker	8.4	20.0	Gavere	http://www.oostekebrouwers.be	
Passe Tout Outre	Brasserie de l’Abbaye des Rocs	IPA	6.5	N/A	MONTIGNIES-SUR-ROC	http://www.abbaye-des-rocs.com/	Available
Sawa Dika	Brasserie du Borinage	IPA	6.3	50.0	Boussu-Lez-Mons	https://brasserieduborinage.be/	
Best Easter Wishes	Het Anker	Paasbier	7.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Anker Boscoulis (...-2009)	Het Anker	Fruitbier	6.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Anker bruin	Het Anker	Donker	5.0	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Anker Festive Spice	Het Anker	Kruidenbier	5.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Anker Herfstbok	Het Anker	Bock	6.5	23.0	Mechelen	https://www.hetanker.be/nl	No longer in production
Maneblusser Bok	Het Anker	Bock	6.5	26.0	Mechelen	https://www.hetanker.be/nl	No longer in production
Maneblusser Lente	Het Anker	Bock	6.5	25.0	Mechelen	https://www.hetanker.be/nl	Available
Anker Meibok	Het Anker	Bock	6.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Athos	Het Anker	Blond	6.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Smoking Kills	Brasserie du Borinage	Porter	6.2	N/A	Boussu-Lez-Mons	https://brasserieduborinage.be/	
Boscoli Kriek	Het Anker	Fruitbier	3.5	N/A	Mechelen	https://www.hetanker.be/nl	Available
Boscoli Peach	Het Anker	Fruitbier	3.5	N/A	Mechelen	https://www.hetanker.be/nl	Available
Boscoli Rosé	Het Anker	Fruitbier	3.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Gouden Carolus Ambrio 6.5%	Het Anker	Belgische ale	6.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Gouden Carolus Indulgence 2016 - Cuvée Sauvage	Het Anker	Zure ale	9.8	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
La Morépire	Het Anker	Amber	7.6	N/A	Mechelen	https://www.hetanker.be/nl	Available
Lucifer Black	Het Anker	Donker	8.0	N/A	Mechelen	https://www.hetanker.be/nl	Available
Maneblusser Wit	Het Anker	Witbier	5.4	13.0	Mechelen	https://www.hetanker.be/nl	Available
Margriet	Het Anker	Blond	6.5	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Triple Toison D'Or	Het Anker	Tripel	7.0	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Zonnevisser	Het Anker	Amber	10.0	N/A	Mechelen	https://www.hetanker.be/nl	No longer in production
Smoking Pills	Brasserie du Borinage	Porter	5.7	N/A	Boussu-Lez-Mons	https://brasserieduborinage.be/	
The Notorious	Brasserie du Borinage	IPA	8.9	N/A	Boussu-Lez-Mons	https://brasserieduborinage.be/	No longer in production
La Wihérisienne	Brasserie de l’Abbaye des Rocs	Blond	6.0	N/A	MONTIGNIES-SUR-ROC	http://www.abbaye-des-rocs.com/	Available
Drogedaris	Batteliek	Blond	6.1	N/A	Battel	https://www.batteliek.be/	Available
Duikhoorn	Batteliek	Donker	5.7	N/A	Battel	https://www.batteliek.be/	Available
IPAPotamus	Batteliek	IPA	6.5	N/A	Battel	https://www.batteliek.be/	No longer in production
Cuvée Spéciale t Hommelhof 10	Leroy	Blond	7.0	N/A	Boezinge	https://www.leroybreweries.be/	
Ne Rollo	Gaverhopke	Kruidenbier	6.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Grijs Peerd	Gaverhopke	N/A	6.5	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Bruin (Wine Barrel Aged)	Gaverhopke	Donker	6.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Den 12 Bourbon Barrel Aged	Gaverhopke	Donker	12.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Kruisekes Winterbier	VZW 't Brouwerskot - Wervik	Donker	8.5	N/A	Kruiseke	http://brouwerskot.webnode.be/	Available
Stif Stout	VZW 't Brouwerskot - Wervik	Stout	8.5	35.0	Kruiseke	http://brouwerskot.webnode.be/	No longer in production
Stutte	VZW 't Brouwerskot - Wervik	Amber	9.0	N/A	Kruiseke	http://brouwerskot.webnode.be/	
Nen Rostn	VZW 't Brouwerskot - Wervik	Amber	7.0	N/A	Kruiseke	http://brouwerskot.webnode.be/	Available
Nen Brun	VZW 't Brouwerskot - Wervik	Donker	8.0	N/A	Kruiseke	http://brouwerskot.webnode.be/	Available
Alabadine	VZW 't Brouwerskot - Wervik	Kruidenbier	6.5	N/A	Kruiseke	http://brouwerskot.webnode.be/	Available
Cuvée Sofie Alvino 2015	Alvinne	Fruitbier	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée Sofie Alvino 2016	Alvinne	Fruitbier	8.0	10.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée Sofie Kriek/Framboos 2015	Alvinne	Fruitbier	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée Sofie Kriek/Framboos 2016	Alvinne	Fruitbier	8.0	10.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Wild West Barrel 58 2016	Alvinne	Fruitbier	6.0	10.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Wild West Barrel 58 2015	Alvinne	Fruitbier	6.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Borinage Grisette	Alvinne	Saison	4.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Cuvée Sofie Cloudberries	Alvinne	Fruitbier	8.0	10.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Insight Brewing Smokin Peaches	Alvinne	Rookbier - Smoke beer - Bière fumée	10.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
H.Ertie Huisgeuze	Alvinne	Gueuze	6.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Guuëkenèèr	4Pajot Microbrouwerij	Tripel	7.8	N/A	Lembeek	http://www.4pajot.be/	Available
Gentleman Sour Ale Oak Aged	Alvinne	Zure ale	11.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
North Chain Reactio	Alvinne	Zure ale	5.3	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Witte Roock	Alvinne	Smoked - Rauchbier	6.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Asparagus	Alvinne	Kruidenbier	6.0	24.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Balthazar Oak Aged	Alvinne	Donker	9.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Barley King	Alvinne	Gerstenwijn	12.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Beer Geek Wedding Batch 2	Alvinne	Zure ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Beer Geek Wedding Batch III	Alvinne	Zure ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Beer Geek Wedding IV	Alvinne	Zure ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Beer Geek Wedding in London City	Alvinne	Zure ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Black King - Bourgogne	Alvinne	Imperial Stout	11.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Black King - French Cognac	Alvinne	Imperial Stout	10.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Blends and Friends #1 L’Anti	Alvinne	Sour/Wild Ale	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Bolleville Calvados Barrel Oak Aged	Alvinne	Belgian Strong Ale	10.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Chelmsford Oak Smoked Porter	Alvinne	Smoked - Rauchbier	5.3	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée d'Erpigny Pedro Ximenez	Alvinne	Quadrupel	12.2	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Cuvée Sofie (Bordeaux B.A.)	Alvinne	nbekend - Unknown - Inconnu	10.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Cuvée Sofie Schaarbeekse Kriek	Alvinne	Fruitbier	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée de Mortagne Piment d’Espelette	Alvinne	Quadrupel	12.8	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Cuvée d'Erpigny Sauternes	Alvinne	Quadrupel	12.2	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Hop Trilogy Centennial	Alvinne	IPA	7.1	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Hop Trilogy Columbus	Alvinne	IPA	7.1	136.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Hop Trilogy Simcoe	Alvinne	IPA	7.1	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Kerasus 2010 2008 - ..	Alvinne	Zure ale	5.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Kerasus Bourgogne	Alvinne	Roodbruin	5.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Kriek van Mortagne	Alvinne	Fruitbier	8.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Lanti	Alvinne	Fruitbier	8.0	30.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Mad Tom Session IPA	Alvinne	IPA	4.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Ne Doorn En Kriek	Alvinne	Zure ale	6.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Niks Meer Nodig	Alvinne	Donker	10.0	48.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Pays d’Erpigny	Alvinne	Amber	12.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Sour’ire de Mortagne	Alvinne	Sour	11.0	10.0	Moen/Zwevegem 	https://www.alvinne.com/	Available
Vuur en Vlam	Alvinne	IPA	6.3	63.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Blesbier 1	Proefbrouwerij	Experimenteel	1.0	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Blesbier II	Proefbrouwerij	Experimenteel	7.5	N/A	Lochristi	http://www.proefbrouwerij.com	No longer in production
Blesbier III	Meesters	Amber	6.0	N/A	GALMAARDEN	N/A	No longer in production
Lekker ding	Meesters	nbekend - Unknown - Inconnu	6.2	N/A	GALMAARDEN	N/A	No longer in production
Tsjing	De Graal	Kruidenbier	6.2	N/A	Brakel	https://degraal.be/	No longer in production
Hoppiekoppie	De Graal	Blond	7.0	29.0	Brakel	https://degraal.be/	No longer in production
Lampionneken	De Graal	Blond	6.5	N/A	Brakel	https://degraal.be/	No longer in production
Bacholdus	Alvinne	Blond	6.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Lekker Ding Tripel	De Graal	Tripel	8.5	25.0	Brakel	https://degraal.be/	No longer in production
Herbie	De Graal	Blond	6.5	N/A	Brakel	https://degraal.be/	Available
Schinus Blond	De Graal	Blond	6.5	N/A	Brakel	https://degraal.be/	No longer in production
Mijn Bier Extra	De Graal	IPA	7.0	N/A	Brakel	https://degraal.be/	No longer in production
Mijn bier	De Graal	Amber	6.5	30.0	Brakel	https://degraal.be/	No longer in production
Cuvée Laurent	De Graal	Blond	8.5	75.0	Brakel	https://degraal.be/	Available
Bernarken Blond	Alvinne	Ale	7.1	25.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Bernarken Tripel	Alvinne	Tripel	8.7	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Briekebakker Tripel	Alvinne	Tripel	8.7	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Galop	Alvinne	Stout	12.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Halleschelle 10 Jubilee Edition	Alvinne	Sterke ale	8.5	25.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Hoppigaard	Alvinne	Saison	6.5	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Kroegbier Tripel	Bierhuisje Kroegske	Tripel	8.0	N/A	Izegem	https://www.jelle.nu/bier.html	
Primula	Lupiline	Ale	7.0	N/A	Kuurne	N/A	No longer in production
Alvinne Tripel	Alvinne	Tripel	8.7	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
St Gertrudis Tripel	Alvinne	Tripel	9.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	
Dirty Scum	Alvinne	Blond	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Alvino 2014	Alvinne	Fruitbier	6.0	20.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
Bomb-Out!	Bossuwé Brewing	Speciaal granenbier	6.0	35.0	Kortrijk	http://www.bossuwebrewing.com	Available
De Poes Export	De Poes	Pils	4.8	25.0	Tielt	http://www.brouwerijdepoes.be/	No longer in production
Rupeliaan	De Klem	Tripel	8.5	N/A	Niel	http://brouwerijdeklem.be	Available
Hellegat Bruin	De Klem	Donker	8.0	N/A	Niel	http://brouwerijdeklem.be	No longer in production
Parlus Magnificum	Urthel	Donker	7.5	N/A	Ruiselede	https://www.urthel.com	No longer in production
Smoked Porter	Viven	Porter	7.0	53.0	Sijsele	https://www.viven.be/	Available
Moerbrugs Blond	Lambrecht - Van Hamme	Blond	5.5	N/A	Oostkamp	https://nuyttensjoachim5.wixsite.com/mijnsite	Available
Brugs Beertje 30	De Dolle Brouwers	Sterk blond	10.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
21 3x7 Jong	De Dolle Brouwers	Sterk blond	9.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Bier van de Abdij Ter Doest	De Dolle Brouwers	nbekend - Unknown - Inconnu	6.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Dulle Teve Special Reserva	De Dolle Brouwers	Tripel	11.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Evil Arabier	De Dolle Brouwers	Zure ale	8.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Matrassebier	De Dolle Brouwers	Blond	6.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Museum Bier	De Dolle Brouwers	Blond	6.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Q.V. Carbonez	De Dolle Brouwers	Sterk blond	8.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Snoek	De Dolle Brouwers	Ale	6.9	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Speciaal Brouwsel 20	De Dolle Brouwers	Roodbruin	8.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Stille Nacht Reserva	De Dolle Brouwers	Sterk blond	12.0	N/A	Esen-Diksmuide	https://www.oerbier.be/	No longer in production
Serafijn Belgian Pale Ale	Pirlot	Pale ale	6.2	N/A	Zandhoven	https://www.brouwerijpirlot.be/	No longer in production
Serafijn Christmas Angel	Pirlot	Donker kerstbier	8.0	N/A	Zandhoven	https://www.brouwerijpirlot.be/	Available
Grobbendonks Kerstbier	Brouwerij Serafijn	Donker kerstbier	8.5	N/A	Itegem	N/A	No longer in production
Kloempenbier	Brouwerij Serafijn	Blond	6.2	N/A	Itegem	N/A	No longer in production
Serafijn 6	Pirlot	Pale ale	6.2	N/A	Zandhoven	https://www.brouwerijpirlot.be/	Available
Bink Bloesem Speciaal Ka(Ta)rakter	Kerkom	Fruitbier	7.1	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Bink Grand Cru	Kerkom	Sterk donker	13.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Bink Tripel	Kerkom	Tripel	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Bink Tripel Double Dry-Hopped	Kerkom	Sterk blond	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	Available
Drakenjager	Kerkom	Tripel	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Grobbendonkse Tripel (-2009)	Kerkom	Tripel	8.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
80 Quercus	Kerkom	Tripel	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Bloesem Kriek	Kerkom	Fruitbier	4.5	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	Available
Laakse Tripel	Kerkom	Tripel	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	Available
Ne Kasseistamper	Kerkom	Sterke ale	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	Available
Straffe Bink	Kerkom	Sterke ale	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Vorstenbier	Kerkom	Blond	6.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Zelems Gildenbier	Kerkom	Kerstbier	9.0	N/A	Sint-Truiden	https://www.brouwerijkerkom.be/nl/	No longer in production
Slakske	Den Triest	Tripel	9.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	Available
Cuvée Modeste	De Koninck	Blond	7.2	N/A	Antwerpen	https://www.dekoninck.be/	No longer in production
Cuvée 175	De Koninck	Donker	8.0	N/A	Antwerpen	https://www.dekoninck.be/	No longer in production
De Koninck Duo	De Koninck	Light	2.8	N/A	Antwerpen	https://www.dekoninck.be/	No longer in production
Gusto 1833 Golden Blond	De Koninck	Blond	8.0	N/A	Antwerpen	https://www.dekoninck.be/	No longer in production
